l_orderkey	l_quantity	l_extendedprice
1020353	13.00	17385.55
1077381	2.00	2730.90
1104544	9.00	14603.31
1128807	2.00	3709.50
1130626	32.00	36294.72
1130626	23.00	43652.85
1164225	17.00	33761.83
1164225	39.00	42473.34
1183139	33.00	48923.49
1213509	29.00	49495.75
1227397	30.00	60899.40
1233508	5.00	7807.45
1233508	5.00	9884.90
1233508	18.00	35025.48
1251237	18.00	34611.66
1269541	27.00	40079.07
1308321	29.00	38518.67
1326722	11.00	10670.00
1326722	20.00	27547.20
1335430	30.00	47478.00
1348455	46.00	82472.02
1376352	48.00	78077.76
3433728	45.00	47886.30
3442565	19.00	33456.15
3442565	17.00	21391.95
3454082	40.00	76277.20
3460420	22.00	28208.84
3498530	18.00	20016.72
3516099	23.00	40979.56
3529059	37.00	63480.53
3550183	2.00	3717.74
3550183	29.00	37100.57
3585154	50.00	67915.50
3585154	49.00	54200.37
3589572	7.00	14125.72
3593636	30.00	50568.60
3596806	14.00	14336.98
3596806	40.00	61862.80
3623072	10.00	14514.90
3623072	15.00	21379.80
3623072	1.00	1364.37
3627077	23.00	29053.14
3627077	26.00	34224.32
3637637	50.00	103349.50
3637637	35.00	35773.15
3637924	22.00	39725.40
3641537	4.00	5717.36
3641537	30.00	38766.60
3668165	41.00	71169.03
3698372	18.00	29008.98
3733920	42.00	60200.70
3733920	49.00	83722.87
3733920	30.00	43420.50
3733920	43.00	62282.49
3741127	23.00	30783.66
3741127	31.00	57720.76
3756774	44.00	87997.80
3768480	7.00	8177.47
3780454	26.00	27327.04
3780454	24.00	44948.88
3783492	46.00	51157.98
3783492	2.00	3465.62
3787494	22.00	39553.14
3787494	16.00	28926.40
3788388	36.00	50411.52
3789318	10.00	19819.70
3790822	18.00	26953.38
3795685	8.00	9073.68
3795685	42.00	40154.10
3814822	41.00	63944.83
3814822	31.00	35314.58
3840420	8.00	9513.36
3857411	29.00	44068.11
3857411	3.00	3858.78
3886758	32.00	36577.92
3890118	34.00	47615.98
3920643	29.00	32979.09
3920643	46.00	72979.46
3940134	18.00	34971.66
3940134	46.00	79428.20
3987459	27.00	34839.18
3987459	33.00	41653.92
3991844	10.00	15656.20
4014502	47.00	55895.69
4030342	15.00	17942.55
4030342	48.00	52419.84
4030342	1.00	1247.18
815104	25.00	32430.00
827459	16.00	22053.60
866752	37.00	59777.20
866752	34.00	36280.38
876418	39.00	50284.65
876420	18.00	32180.40
876420	6.00	8185.86
883555	32.00	36226.88
883555	27.00	33024.24
890406	21.00	28779.03
903459	3.00	3339.09
903459	18.00	33205.50
908227	15.00	26696.55
908227	1.00	1215.27
909058	39.00	62231.13
909349	38.00	63336.12
926561	8.00	14670.48
928997	30.00	58049.40
948134	8.00	11066.80
958437	22.00	40099.84
987201	39.00	75107.76
999906	27.00	30727.89
1021959	22.00	24905.76
1025153	21.00	38721.27
1030214	37.00	64409.23
1041728	2.00	2548.36
1042849	12.00	15831.60
1046758	39.00	60430.11
1046758	3.00	5393.58
1046758	6.00	7622.10
1049159	12.00	14040.84
1049923	29.00	58666.71
1059169	39.00	45868.68
1071617	11.00	15635.18
1119300	42.00	48645.66
1124131	7.00	11611.25
1124131	19.00	37163.24
1130112	4.00	6774.64
1147556	38.00	44197.42
1147556	13.00	16488.42
1157412	1.00	1983.97
1157412	13.00	12896.00
1167204	11.00	18641.70
1167204	11.00	19809.13
1175942	37.00	69706.89
1176067	50.00	51654.00
1182371	37.00	51039.65
1183202	17.00	19262.02
1183202	25.00	35560.75
1186787	37.00	54706.35
1196258	3.00	4312.41
1196258	7.00	8682.31
1196258	38.00	53444.34
1199013	13.00	22643.66
1247745	44.00	54964.80
1248033	37.00	68371.19
1248033	2.00	3355.28
1299171	6.00	8131.62
1312295	42.00	69749.82
1312295	48.00	77217.12
1312295	2.00	2524.48
1323328	12.00	15700.20
1323328	9.00	15711.84
1323328	40.00	73029.60
1323328	41.00	70711.06
1323328	25.00	36787.25
1368229	45.00	46939.50
1389925	24.00	32623.44
1389925	30.00	43993.50
1389925	15.00	17913.15
1414599	20.00	23764.40
1431235	16.00	28396.16
1391270	16.00	20868.48
1411623	50.00	72777.50
1411623	3.00	6101.88
1417445	1.00	1707.70
1422983	9.00	13648.05
1422983	35.00	64461.95
1428645	42.00	54063.24
1429248	15.00	15481.65
1439974	6.00	7940.22
1439974	34.00	42885.56
1456454	26.00	49347.48
1456454	7.00	13011.32
1456454	33.00	40826.94
1471649	23.00	44619.54
1471649	39.00	58638.45
1477382	30.00	56155.80
1477382	36.00	58596.12
1478917	8.00	12596.48
1478917	10.00	17117.30
1500007	33.00	47729.22
1500007	41.00	49205.33
1518882	17.00	27431.20
1527618	6.00	7700.10
1551751	48.00	54724.32
1551751	19.00	28225.26
1552800	17.00	17817.53
1575331	25.00	44267.50
1593857	5.00	7377.65
1593857	42.00	72816.66
1630021	37.00	68813.34
1634275	39.00	70310.37
1639429	1.00	1090.07
1676291	6.00	11116.68
1685152	46.00	59809.66
1709959	7.00	9522.31
1749255	31.00	30132.93
1749255	48.00	94798.08
1760162	39.00	57741.45
1782628	20.00	23804.20
1792673	45.00	64864.80
1812609	47.00	69436.86
1813440	23.00	32369.74
1834949	14.00	24791.34
1843907	34.00	64151.20
1843907	6.00	12521.94
1854562	9.00	10730.16
1854562	36.00	55133.28
1854562	10.00	13754.60
1854562	23.00	33037.66
1854562	48.00	76064.16
1883557	23.00	21252.23
1908994	46.00	52863.20
1908994	23.00	40289.56
1939686	11.00	15172.63
1958115	36.00	59638.68
1985025	36.00	64324.80
1999714	44.00	87162.68
1999714	5.00	5435.90
2035046	37.00	51369.69
2035046	26.00	33597.46
4066147	20.00	38038.80
4066753	10.00	11350.80
4074084	48.00	94025.76
4082786	45.00	81212.40
4082786	30.00	40748.10
4090785	48.00	75343.20
4109185	16.00	29164.96
4114562	16.00	20950.24
4124451	21.00	40633.74
4124451	22.00	25985.08
4128389	27.00	34703.91
4128389	10.00	10541.30
4129186	4.00	6975.32
4129894	44.00	67782.88
4129894	4.00	6462.56
4129894	10.00	17116.40
4138213	19.00	34540.29
4189574	46.00	84494.18
4189574	32.00	61084.16
4195170	43.00	66676.23
4195170	38.00	69839.06
4198886	11.00	17925.71
4200100	28.00	34475.00
4213665	9.00	13990.86
4213665	22.00	23609.08
4223430	11.00	15768.61
4223430	10.00	20029.20
4223430	18.00	31277.88
4227749	35.00	68772.90
4227749	27.00	53243.46
4257508	18.00	21208.14
4260931	13.00	20703.67
4260931	23.00	26636.53
4269667	45.00	49009.95
4269667	28.00	37278.92
4269667	9.00	10558.53
4276325	2.00	3795.82
4299105	39.00	57155.67
4337313	13.00	13859.95
4342725	10.00	10291.20
4343652	50.00	58855.50
4347623	39.00	71169.93
4355654	30.00	46363.80
4382404	27.00	42677.55
4396711	35.00	56828.45
4396711	20.00	20361.60
4405509	6.00	6768.54
4405509	42.00	70631.40
4405509	6.00	7879.56
4405509	27.00	32782.59
4467269	44.00	53069.28
4488900	10.00	17106.60
4488900	10.00	16615.80
4491585	18.00	33206.40
4492230	48.00	77212.80
4492230	6.00	10402.50
4492230	49.00	84903.77
4498276	48.00	92157.60
4502466	26.00	29721.12
4505506	49.00	47285.49
4525251	12.00	18882.96
4536800	38.00	73336.20
4536800	50.00	92543.00
4556386	29.00	55793.97
4570406	41.00	41410.82
4570406	25.00	33884.50
4574598	47.00	79554.08
4578017	26.00	39791.96
4578017	44.00	67956.24
4578017	12.00	13021.44
4616484	2.00	3791.86
4639975	31.00	55915.32
4660775	25.00	34160.00
4660775	38.00	43970.18
4665539	42.00	51713.34
4665539	34.00	39414.50
4671842	11.00	20931.13
2078403	13.00	17736.81
2085381	50.00	70016.50
2087143	36.00	48144.60
2106343	26.00	38961.00
2116935	11.00	13400.64
2155366	25.00	41593.75
2155366	26.00	35577.10
2161828	30.00	58047.00
2170534	17.00	21305.93
2170534	44.00	57036.76
2180549	11.00	19576.92
2182375	30.00	46276.50
2189509	32.00	43658.24
2229026	45.00	68737.50
2232128	19.00	23906.94
2237860	28.00	51542.12
2237860	34.00	51864.62
2237860	49.00	62393.66
2249606	44.00	66155.76
2258691	16.00	18562.88
2279493	28.00	40863.48
2282083	1.00	1506.55
2292352	22.00	27725.50
2315842	38.00	55727.76
2331395	17.00	27347.90
2331395	9.00	16577.28
2342115	32.00	51602.56
2355364	46.00	72388.36
2367015	13.00	18777.72
2367015	14.00	28013.44
2367015	9.00	10702.35
2367015	11.00	21867.56
2368423	42.00	54867.12
2368423	9.00	12685.05
2371719	24.00	37091.28
2371719	35.00	64709.05
2398240	32.00	57368.00
2414244	28.00	27021.40
2414244	18.00	29620.26
2422113	11.00	19675.81
2423393	47.00	65912.80
2437414	30.00	58799.70
2443430	45.00	75766.05
2443430	15.00	23271.90
2443430	46.00	69852.84
2456066	12.00	17477.88
2456066	8.00	15663.68
2461923	22.00	22463.54
2485408	3.00	3762.78
2485827	16.00	14800.00
2489926	39.00	56141.28
2491493	46.00	62212.24
2491493	48.00	56648.16
2503073	47.00	61493.39
2503073	27.00	39160.53
2503073	20.00	24004.20
2519590	14.00	14112.28
2519590	33.00	40396.29
2519590	4.00	7507.84
2524452	12.00	14377.68
2524452	24.00	29380.08
2524452	29.00	48099.69
2524452	18.00	35818.56
2530048	18.00	28451.34
2530048	26.00	30942.86
2540229	28.00	33997.88
2556641	32.00	58906.56
2556641	22.00	29969.94
2600996	28.00	37476.04
2645413	7.00	8913.31
2645413	23.00	36767.57
2645413	12.00	19291.20
2645413	23.00	31587.05
2645413	7.00	13270.67
2654630	28.00	31027.64
2675331	50.00	65515.00
2675331	20.00	27769.20
2675331	39.00	50906.31
2679045	31.00	45617.74
2680455	35.00	47053.65
2686529	15.00	18783.00
3087590	46.00	84030.50
3087590	15.00	25226.55
3087590	29.00	47575.95
3095520	3.00	4342.17
3113636	6.00	12047.94
3114695	28.00	42378.84
3114695	42.00	74621.40
3115200	50.00	69673.00
3119714	12.00	20035.92
3120673	31.00	29730.55
3120673	29.00	34921.51
3134850	39.00	79636.44
3134850	28.00	44591.40
3134850	9.00	14567.13
3143555	4.00	7891.52
3156037	8.00	10034.24
3156037	37.00	43815.40
3168709	12.00	23110.08
3168709	4.00	7455.76
3173472	34.00	62894.90
3175041	31.00	47044.67
3179938	12.00	17861.40
3179938	21.00	23605.89
3180802	29.00	45663.11
3182886	9.00	12765.87
3182886	31.00	28241.00
3182886	37.00	65037.49
3183844	23.00	40935.17
3183844	13.00	21522.67
3183844	5.00	6526.65
3216007	29.00	50076.33
3216007	21.00	32079.39
3244835	13.00	21158.41
3244835	33.00	54139.14
3244835	14.00	26794.60
3244835	3.00	4873.68
3244835	1.00	1661.71
3258466	37.00	44410.73
3279460	29.00	33208.77
3291205	2.00	3397.34
3326374	2.00	3409.28
3326374	39.00	42201.90
3358691	46.00	52214.14
3371971	38.00	45383.02
3408677	8.00	12893.12
3427264	49.00	91328.65
3466208	40.00	53734.00
3471846	20.00	35317.00
3481319	5.00	8608.90
3487333	43.00	48464.87
3488998	26.00	34769.28
3491618	11.00	11979.00
3500292	44.00	48936.80
3528098	27.00	48457.71
3544548	19.00	32257.44
3544548	12.00	14545.80
3549670	38.00	71017.44
3549670	30.00	37087.80
3550693	34.00	63100.60
3562631	17.00	22974.48
3567041	36.00	62051.40
3576322	18.00	31730.40
3585025	43.00	83761.42
3585025	45.00	57924.45
3606851	49.00	93975.63
3625088	15.00	30119.55
3631968	29.00	47463.14
3631968	24.00	42906.96
3662341	5.00	8858.40
3662341	43.00	52939.02
3683267	35.00	39378.50
3683267	15.00	28843.05
3728545	27.00	33458.67
3766149	28.00	40976.04
3766149	38.00	52226.44
3774563	37.00	41815.55
3784356	17.00	18021.36
2243843	2.00	2975.14
2243843	6.00	6312.60
2255239	43.00	49842.59
2255808	47.00	57211.22
2278565	7.00	10860.71
2278565	18.00	30793.68
2278565	10.00	14033.80
2290245	46.00	85410.50
2295361	4.00	5181.12
2295361	37.00	73999.26
2302246	9.00	13874.22
2310565	10.00	15555.50
2323424	42.00	57551.34
2332771	35.00	53955.30
2343840	35.00	63622.65
2398048	22.00	38294.52
2450918	37.00	55888.13
2450918	9.00	12468.69
2452034	33.00	42647.88
2480034	4.00	5065.24
2490178	37.00	58889.94
2498883	13.00	12376.65
2498883	11.00	12573.77
2503041	47.00	56929.69
2506437	15.00	19565.70
2515619	45.00	69505.65
2515619	11.00	20425.46
2526821	20.00	31553.20
2549473	22.00	26116.86
2549473	21.00	36450.33
2573221	25.00	31081.75
2573221	28.00	51878.96
2573221	38.00	71358.30
2589924	47.00	65681.56
2604709	39.00	75967.71
2607168	10.00	12491.80
2607168	35.00	62568.80
2607168	6.00	6709.20
2609606	20.00	24164.80
2626945	24.00	25057.68
2632326	2.00	3609.78
2641958	34.00	39752.80
2644291	21.00	30124.92
2645153	19.00	30582.78
2646823	23.00	26751.30
2646823	14.00	19296.06
2646823	21.00	23944.83
2647684	26.00	40079.00
2650085	25.00	24600.00
2650085	17.00	16218.85
2651873	32.00	46924.48
2669856	26.00	25792.26
2703811	6.00	9759.24
2703811	20.00	36435.00
2705445	14.00	26711.72
2712006	44.00	47613.28
2712006	28.00	53031.16
2724355	9.00	16539.75
2725441	5.00	4835.15
2725441	23.00	32233.81
2749025	26.00	50410.10
2749025	44.00	77652.96
2762977	13.00	26896.61
2778980	12.00	21405.96
2826341	27.00	52863.57
2826341	34.00	52176.40
2831649	2.00	2616.44
2831649	21.00	38342.64
2837831	13.00	19104.15
2837831	47.00	54993.76
1447009	1.00	1602.62
1450598	20.00	22362.80
1450598	34.00	36857.70
1467015	13.00	25414.35
1480929	49.00	91527.10
1526758	34.00	37604.00
1544836	13.00	14625.39
1551457	7.00	9501.10
1554336	43.00	82214.28
1566727	32.00	33408.32
1566727	15.00	16020.90
1566727	34.00	45364.84
1566727	27.00	35918.37
1566854	17.00	19263.89
1567015	44.00	61311.36
1578656	14.00	18653.04
1578656	50.00	90787.50
1578656	18.00	19819.26
1631781	17.00	25815.69
1636263	49.00	65184.70
1636263	15.00	23587.20
1651687	12.00	17356.56
1656517	25.00	32407.75
1661828	16.00	28060.64
1661828	6.00	11999.58
1661828	5.00	5475.95
1671873	17.00	25847.14
1671873	37.00	63330.31
1682113	22.00	26801.72
1700615	3.00	5837.91
1700615	15.00	21937.05
1701223	46.00	79063.88
1715238	5.00	5515.75
1730242	22.00	42061.14
1730242	2.00	3559.58
1730242	12.00	16252.44
1735649	16.00	25755.20
1737703	13.00	17594.72
1741606	41.00	54707.12
1752291	26.00	25194.52
1753252	19.00	21794.14
1759075	31.00	52160.29
1770017	34.00	58093.42
1770017	29.00	39510.76
1773159	17.00	19279.53
1773159	50.00	53353.50
1773159	38.00	66568.78
1773159	36.00	53549.64
1795811	4.00	5609.96
1810309	5.00	7942.65
1821509	7.00	7518.00
1821509	33.00	61508.04
1842242	8.00	11987.60
1842242	18.00	22719.96
1858753	8.00	9681.76
1858753	24.00	28105.68
1887168	14.00	23430.54
1911366	49.00	85837.71
1911366	46.00	55389.98
1911366	8.00	14743.28
1942947	19.00	25543.79
1942947	23.00	34440.66
1949573	40.00	76119.60
1949573	2.00	2644.50
1951938	27.00	37404.72
1962529	18.00	18612.36
1966019	45.00	76035.60
1966019	48.00	87347.04
1979296	23.00	28732.06
1983778	17.00	32977.96
2015909	37.00	64295.27
2015909	18.00	17947.08
2029248	23.00	29261.06
2033314	33.00	53908.14
2038658	40.00	79835.60
2051811	6.00	11147.58
2065155	4.00	5885.88
2068866	44.00	42548.88
2068866	43.00	67710.81
2068866	20.00	28368.60
2069313	29.00	54023.23
2069313	45.00	84006.90
2073060	17.00	24333.63
2097600	29.00	47258.11
2100739	25.00	46345.75
2720423	50.00	77378.00
2720423	41.00	45021.69
2741379	31.00	36522.03
2757125	24.00	41873.76
2762020	21.00	37440.06
2762020	48.00	95422.08
2764676	45.00	77337.90
2775654	3.00	4020.90
2826880	11.00	15834.17
2842308	42.00	67391.94
2842308	32.00	47213.76
2848582	5.00	9003.80
2857987	21.00	36933.33
2857987	20.00	37996.00
2887491	12.00	20120.28
2887491	27.00	36947.61
2903715	36.00	39567.24
2914721	38.00	40247.70
2921826	9.00	12775.41
2954436	4.00	6790.52
2972870	46.00	49588.46
2972870	31.00	60260.28
2980608	50.00	92587.50
2980608	18.00	20811.96
2990599	1.00	1879.85
2990599	6.00	6823.08
3001223	43.00	71882.24
3001223	15.00	29534.25
3003200	4.00	4712.44
3010432	33.00	56056.77
3011008	22.00	32503.46
3011008	30.00	40267.80
3087687	7.00	14188.58
3087687	35.00	64814.40
3087969	16.00	16224.48
3107462	4.00	8023.92
3107462	14.00	15302.98
3124293	22.00	39729.58
3143366	2.00	2476.44
3154114	22.00	29046.38
3177286	33.00	39741.24
3177286	48.00	88934.40
3206118	23.00	36054.11
3206118	47.00	84733.48
3212259	42.00	65329.74
3213701	2.00	2698.56
3213701	31.00	30412.86
3221863	21.00	30985.50
3235847	14.00	24887.80
3235847	14.00	13510.56
3253831	5.00	9499.65
3278727	9.00	10333.53
3278727	12.00	13934.52
3279495	22.00	37394.72
3281891	1.00	1250.34
3309155	5.00	9814.40
3343300	47.00	54199.46
3343300	19.00	26094.41
3832679	41.00	84213.18
3837218	32.00	50740.80
3842880	7.00	11933.32
3842880	28.00	53196.64
3851905	8.00	10345.84
3851905	19.00	23584.89
3862659	26.00	43802.46
3885989	31.00	52382.87
3891078	47.00	90561.01
3891078	11.00	15944.17
3891078	28.00	36017.24
3891078	44.00	87515.56
3894950	16.00	30670.40
3894950	24.00	42135.84
3903719	41.00	62338.04
3903719	33.00	51600.45
3922496	8.00	13949.20
3922496	35.00	53671.45
3945094	28.00	40582.36
3945796	22.00	34332.98
3945796	28.00	34193.60
3953990	18.00	28504.80
3968996	37.00	44367.07
3968996	9.00	11864.79
3993059	43.00	66803.08
3995111	14.00	27914.74
4011395	24.00	34619.52
4017671	40.00	55732.40
4020803	2.00	2710.68
4068225	20.00	23524.80
4068225	1.00	1363.44
4068225	12.00	21441.96
4072773	43.00	86042.14
4087425	16.00	23654.72
4163013	41.00	79781.49
4179043	48.00	63183.84
4181089	25.00	38686.25
4181089	5.00	7122.50
4204166	35.00	50593.20
4204166	12.00	21873.48
4212135	32.00	35714.88
4217222	50.00	70516.00
4232421	21.00	36239.07
4232896	26.00	41043.08
4232896	50.00	62112.00
4263940	34.00	46729.60
4265219	7.00	8689.24
4268769	19.00	24742.56
4268769	16.00	32175.04
4268769	38.00	39181.42
4287619	1.00	1519.48
4308997	44.00	65446.92
4308997	29.00	42815.31
4308997	40.00	51650.80
4308997	14.00	21694.26
4330951	20.00	37038.40
4333735	48.00	99839.04
4361350	10.00	17947.40
4441508	23.00	39578.17
4456065	28.00	31556.84
4456065	42.00	58898.28
4483330	17.00	26835.01
4507971	37.00	47813.99
2106308	8.00	10715.44
2170180	38.00	46669.32
2194918	39.00	49422.36
2212962	6.00	9718.26
2214437	49.00	79259.95
2223458	46.00	76573.90
2254176	14.00	19788.86
2254176	15.00	23888.85
2254176	24.00	27457.20
2269060	39.00	43490.07
2269060	4.00	6882.48
2269060	10.00	14965.60
2283203	41.00	75022.62
2283203	37.00	49739.10
2294944	36.00	39278.52
2294944	50.00	56858.00
2304386	36.00	59390.28
2311235	47.00	61110.81
2331111	14.00	19662.86
2341542	30.00	38167.50
2341542	35.00	51256.10
2342528	35.00	51817.85
2342528	33.00	55001.43
2343270	24.00	23472.72
2346023	32.00	34944.32
2351813	8.00	15303.52
2351813	8.00	9322.00
2355334	9.00	11351.79
2380834	4.00	8067.96
2396134	48.00	74184.48
2403744	42.00	84080.22
2413377	26.00	36386.22
2467525	38.00	53825.10
2467525	34.00	49145.64
2482564	50.00	95942.50
2504544	39.00	68749.59
2546822	32.00	37541.76
2574213	15.00	26232.60
2575363	12.00	17021.04
2575363	10.00	17857.90
2650624	6.00	9982.50
2663943	49.00	59892.70
2668485	13.00	18620.94
2687813	22.00	35014.54
2713953	47.00	90561.95
2718374	40.00	60261.60
2718374	2.00	3795.72
2728165	34.00	37881.44
3380322	12.00	22210.44
3380322	6.00	9129.66
3381122	27.00	42164.82
3381122	40.00	61540.00
3381122	38.00	58086.04
3387013	41.00	39729.82
3388705	31.00	47972.50
3388705	23.00	27627.14
3393634	2.00	2949.06
3426114	24.00	32598.72
3436003	37.00	41293.11
3436131	49.00	76716.85
3440902	6.00	8017.92
3494340	40.00	71234.80
3520583	8.00	14639.04
3525094	28.00	50480.08
3546565	2.00	2434.58
3573830	34.00	43697.82
3573830	27.00	39187.53
3631076	34.00	57583.08
3631076	36.00	42124.68
3635104	29.00	52019.62
3635104	43.00	59653.47
3635104	44.00	88042.68
3655873	46.00	79662.80
3655873	31.00	34009.48
3667910	38.00	54625.38
3682374	6.00	7393.74
3683431	49.00	93729.16
3683431	28.00	37893.52
3694372	49.00	69695.64
3694372	12.00	13260.84
3704838	22.00	36930.96
3764932	11.00	21228.68
3766499	15.00	22733.40
3766499	37.00	69335.41
3779045	38.00	50136.06
3780993	9.00	15026.85
3800900	24.00	26066.40
3801251	20.00	28207.20
3802081	33.00	64577.70
3811744	9.00	12260.97
3811744	39.00	51726.48
3811744	44.00	85045.40
3834500	31.00	46763.81
3834500	27.00	30973.59
3834500	25.00	45721.25
3849315	15.00	29038.20
3851973	7.00	10727.57
3851973	15.00	16170.15
3851973	1.00	1803.76
3854817	11.00	18058.26
3861761	19.00	28243.50
3868359	32.00	54680.32
3868359	6.00	8732.16
3881220	49.00	51009.98
3881220	35.00	47224.10
3885061	2.00	3771.84
3889281	6.00	7585.02
3889281	7.00	12443.90
3921860	50.00	64612.50
3921860	10.00	17517.80
3936837	23.00	45675.93
3955041	14.00	25603.76
3955041	50.00	63510.50
3968007	13.00	19324.89
3968007	28.00	53840.36
3968007	5.00	6566.60
3973315	5.00	5365.00
3987107	11.00	12300.09
3987107	38.00	70676.96
3995463	46.00	71967.46
4005157	43.00	77394.41
4005157	1.00	1551.63
4020676	8.00	8696.80
4020676	6.00	8053.80
4020676	10.00	11071.40
4023463	2.00	2148.16
2872675	47.00	79652.31
2872675	20.00	34916.60
2879648	42.00	66087.42
2879648	24.00	43530.00
2902276	37.00	67002.56
2944802	18.00	23908.68
2946310	3.00	4982.22
2946310	36.00	48759.84
2952162	43.00	83933.85
2957063	48.00	88933.44
2971042	50.00	54955.50
2971042	28.00	28253.68
2981094	26.00	42499.08
3054497	22.00	32924.76
3116487	11.00	22846.89
3116487	14.00	18107.04
3116487	44.00	50866.20
3177925	10.00	17908.20
3182212	48.00	62890.56
3196999	45.00	77744.25
3196999	16.00	16417.60
3196999	39.00	62894.52
3219201	27.00	34267.59
3223942	20.00	33432.20
3223942	38.00	42827.14
3228642	34.00	63369.20
3228642	7.00	13628.86
3238020	41.00	49042.15
3238720	42.00	72860.76
3268641	7.00	11476.99
3289634	18.00	31136.40
3290695	17.00	25729.33
3293280	42.00	64870.68
3308420	31.00	58212.42
3320482	38.00	52073.30
3320482	15.00	26049.90
3326466	48.00	83601.12
3326466	10.00	15895.80
3379716	34.00	46418.84
3413190	39.00	62150.40
3420992	2.00	2374.16
3431909	38.00	42941.14
3433698	29.00	46008.21
3440391	45.00	72614.25
3440391	48.00	72740.64
