c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5
116	1012	2022	3031	4041	9061	216	1014	2021	3031	4041	9062	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	216	1014	2021	3031	4041	9062	316	1016	2026	3036	4041	9063	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	216	1014	2021	3031	4041	9062	316	1016	2026	3036	4041	9063	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	216	1014	2021	3031	4041	9062	317	1016	2026	3031	4041	973	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	216	1014	2021	3031	4041	9062	317	1016	2026	3031	4041	973	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	217	1014	2024	3031	4041	972	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	217	1014	2024	3031	4041	972	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	217	1014	2024	3031	4041	972	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	217	1014	2024	3031	4041	972	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	217	1014	2024	3031	4041	972	316	1016	2026	3036	4041	9063	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	217	1014	2024	3031	4041	972	316	1016	2026	3036	4041	9063	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	217	1014	2024	3031	4041	972	317	1016	2026	3031	4041	973	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	217	1014	2024	3031	4041	972	317	1016	2026	3031	4041	973	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	218	1014	2024	3034	4041	982	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	218	1014	2024	3034	4041	982	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	218	1014	2024	3034	4041	982	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	218	1014	2024	3034	4041	982	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	218	1014	2024	3034	4041	982	316	1016	2026	3036	4041	9063	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	218	1014	2024	3034	4041	982	316	1016	2026	3036	4041	9063	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	218	1014	2024	3034	4041	982	317	1016	2026	3031	4041	973	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	218	1014	2024	3034	4041	982	317	1016	2026	3031	4041	973	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	316	1016	2026	3036	4041	9063	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	316	1016	2026	3036	4041	9063	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	317	1016	2026	3031	4041	973	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	317	1016	2026	3031	4041	973	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	316	1016	2026	3036	4041	9063	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	316	1016	2026	3036	4041	9063	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	317	1016	2026	3031	4041	973	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	317	1016	2026	3031	4041	973	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	316	1016	2026	3036	4041	9063	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	316	1016	2026	3036	4041	9063	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	317	1016	2026	3031	4041	973	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	317	1016	2026	3031	4041	973	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	217	1014	2024	3031	4041	972	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	217	1014	2024	3031	4041	972	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	217	1014	2024	3031	4041	972	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	217	1014	2024	3031	4041	972	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	217	1014	2024	3031	4041	972	316	1016	2026	3036	4041	9063	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	217	1014	2024	3031	4041	972	316	1016	2026	3036	4041	9063	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	217	1014	2024	3031	4041	972	317	1016	2026	3031	4041	973	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	217	1014	2024	3031	4041	972	317	1016	2026	3031	4041	973	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	218	1014	2024	3034	4041	982	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	218	1014	2024	3034	4041	982	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	218	1014	2024	3034	4041	982	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	218	1014	2024	3034	4041	982	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	218	1014	2024	3034	4041	982	316	1016	2026	3036	4041	9063	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	218	1014	2024	3034	4041	982	316	1016	2026	3036	4041	9063	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	218	1014	2024	3034	4041	982	317	1016	2026	3031	4041	973	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	218	1014	2024	3034	4041	982	317	1016	2026	3031	4041	973	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	21	31	41	91	1	1	21	31	41	92	1	1	21	31	41	93	1	1	21	31	41	94	1	1	21	31	41	95
113	1012	2022	3032	4041	9031	211	1014	2021	3034	4044	9012	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	211	1014	2021	3034	4044	9012	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	212	1014	2021	3031	4044	9022	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	212	1014	2021	3031	4044	9022	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	214	1014	2021	3031	4044	9042	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	214	1014	2021	3031	4044	9042	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
113	1012	2022	3032	4041	9031	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	211	1014	2021	3034	4044	9012	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	211	1014	2021	3034	4044	9012	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	212	1014	2021	3031	4044	9022	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	212	1014	2021	3031	4044	9022	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	214	1014	2021	3031	4044	9042	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	214	1014	2021	3031	4044	9042	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
115	1012	2021	3032	4041	9051	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	211	1014	2021	3034	4044	9012	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	211	1014	2021	3034	4044	9012	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	212	1014	2021	3031	4044	9022	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	212	1014	2021	3031	4044	9022	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	214	1014	2021	3031	4044	9042	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	214	1014	2021	3031	4044	9042	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
116	1012	2022	3031	4041	9061	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	211	1014	2021	3034	4044	9012	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	211	1014	2021	3034	4044	9012	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	212	1014	2021	3031	4044	9022	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	212	1014	2021	3031	4044	9022	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	214	1014	2021	3031	4044	9042	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	214	1014	2021	3031	4044	9042	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	411	1018	2028	3031	4048	9014	511	1010	2020	3030	4041	9015
117	1012	2021	3031	4041	971	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5	c0	c1	c2	c3	c4	c5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	21	31	41	91	1	1	21	31	41	92	1	1	21	31	41	93	1	1	21	31	41	94	1	1	21	31	41	95
111	1012	2021	3032	4042	9011	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	213	1014	2021	3034	4041	9032	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	213	1014	2021	3034	4041	9032	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	215	1014	2021	3034	4041	9052	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	215	1014	2021	3034	4041	9052	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	216	1014	2021	3031	4041	9062	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	216	1014	2021	3031	4041	9062	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	217	1014	2024	3031	4041	972	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	217	1014	2024	3031	4041	972	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	217	1014	2024	3031	4041	972	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	217	1014	2024	3031	4041	972	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	218	1014	2024	3034	4041	982	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	218	1014	2024	3034	4041	982	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	218	1014	2024	3034	4041	982	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
111	1012	2021	3032	4042	9011	218	1014	2024	3034	4041	982	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	213	1014	2021	3034	4041	9032	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	213	1014	2021	3034	4041	9032	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	213	1014	2021	3034	4041	9032	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	215	1014	2021	3034	4041	9052	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	215	1014	2021	3034	4041	9052	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	215	1014	2021	3034	4041	9052	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	216	1014	2021	3031	4041	9062	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	216	1014	2021	3031	4041	9062	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	216	1014	2021	3031	4041	9062	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	217	1014	2024	3031	4041	972	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	217	1014	2024	3031	4041	972	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	217	1014	2024	3031	4041	972	313	1016	2021	3036	4041	9033	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	217	1014	2024	3031	4041	972	313	1016	2021	3036	4041	9033	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	218	1014	2024	3034	4041	982	311	1016	2021	3031	4041	9013	412	1018	2028	3031	4041	9024	511	1010	2020	3030	4041	9015
114	1012	2021	3031	4042	9041	218	1014	2024	3034	4041	982	311	1016	2021	3031	4041	9013	413	1018	2028	3038	4041	9034	511	1010	2020	3030	4041	9015
